,id,name,price,original_price,discount,discount_rate,rating_average,review_count,thumbnail_url,quantity_sold,categories,description,authors,publisher,publication_date,manufacturer,book_cover,number_of_page
1008,979546,"Oxford Learner's Pocket - Better Together Set 4: Dictionary, Grammar, Verbs And Tenses",403000,403000,0,0,4.0,2,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u5567.d20170929.t170730.766157.jpg,15,"['English Books', 'Dictionary', 'English Language Dictionary']","Oxford Learner's Pocket - Better Together Set 4: Dictionary, Grammar, Verbs And Tenses includes
1. Oxford Learner's Pocket Dictionary: A Pocket-sized Reference to English Vocabulary (French Edition)
Up-to-date vocabulary with new words from British and American English Oxford 3000 keywords (the most important words to learn in English) are marked with a key symbol Corpus-based examples show how words are used Lots of help with irregular forms and spelling Explains thousands of idioms and phrasal verbs
2. Oxford Learner's Pocket Grammar: Pocket-sized Grammar to Revise and Check Grammar Rules
Each of the 180 grammar topics is organized into 2-page sections Explains how the grammar for each topic is used and how to avoid mistakes Includes a tip to help students sound more natural Covers the topics students need to know for the Cambridge ESOL exams (FCE, CAE and CPE).
3. Oxford Learner's Pocket Verbs And Tenses
A concise explanation of a key element of the English language: verbs and tenses Helps you avoid mistakes with tips and examples of common errors Gives examples from spoken and written English Written by grammar expert Jon Hird, who teaches English at the University of OxfordGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,2017-09-01 00:00:00,Oxford University Press,,0
1009,183052266,Squishy Squashy Whale (IT),157000,224000,67000,30,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/48/e2/23/dd8be698de8b23f9d8bc51c82edd604c.jpg,1,"['English Books', ""Children's Books"", 'Foreign Language Books']","Discover a Squishy Squashy world! Meet Whale and her friends in this adorable rhyming storybook that is full of squishy squashy fun!Designed to appeal to inquisitive young fingers, squish and squash the whale as you read the simple rhyming story and discover all the things that Whale loves to do. Perfect for interactive play, for shared reading or for reading alone, these touchable board books are full of squishy squashy fun!                 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Imagine That Publishing Ltd,,0
1010,169575390,"Crickets 1 Pack (Student's Book, Student's CD, Tales )",208000,208000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/46/79/0d/5d13ae007afd42361109162a711b1fb0.JPG,1,"['English Books', 'Education - Teaching', 'ELTs']","Crickets is a four-level preschool series based on the five
E’s methodology (Engage, Explore, Explain, Elaborate, Evaluate).
This instructional model relies on the Constructivist
Approach to learning.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,RICHMOND,,0
1011,23436875,Oxford Phonics World Refresh 3 Students Book Pack,338200,356000,17800,5,5.0,9,https://salt.tikicdn.com/cache/280x280/ts/product/91/07/ba/da5e89c450c7415a2cc05df25063f8b7.jpg,84,"['English Books', 'Education - Teaching', 'ELTs']","Oxford Phonics World Refresh 3 Students Book Pack Oxford Phonics World is the first step on your students' journey into English, leading you through all 44 sounds.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Oxford University Press,,,,,0
1012,74750046,Harry Potter and the Goblet of Fire - Gryffindor Edition (Book 4 of 7: Harry Potter Series) (Paperback),297000,297000,0,0,5.0,6,https://salt.tikicdn.com/cache/280x280/ts/product/cf/ba/bd/c5e037ff5ff5084b5c64ca4115854b67.jpg,11,"['English Books', 'Fiction - Literature', 'Science Fiction & Fantasy']","Let the magic of J.K. Rowling's classic Harry Potter series take you back to Hogwarts School of Witchcraft and Wizardry. This Gryffindor House Edition of Harry Potter and the Goblet of Fire celebrates the noble character of the Hogwarts house famed for its courage, bravery and determination. Harry's fourth year at Hogwarts is packed with more great Gryffindor moments and characters, including Harry's unexpected selection as champion in the Triwizard Tournament – not to mention Hagrid's misadventures with Blast-Ended Skrewts!

Each Gryffindor House Edition features vibrant sprayed edges and intricate gold foiling. The Goblet of Fire blazes at the very centre of the front cover, framed by stunning iconography that draws on themes and moments from this much-loved story. In addition to a bespoke introduction and exclusive insights into the magical paintings of Hogwarts, the book also boasts new illustrations by Kate Greenaway winner Levi Pinfold, including a spectacular portrait of Hogwarts' gamekeeper, Rubeus Hagrid. All seven books in the series will be issued in these highly collectable, beautifully crafted House Editions, designed to be treasured and read for years to come.

A must-have for anyone who has ever imagined sitting under the Sorting Hat in the Great Hall at Hogwarts waiting to hear the words, 'Better be GRYFFINDOR!'Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",J.K. Rowling,,2020-01-23 00:00:00,Bloomsbury,,640
1013,63671596,Let's Begin: Level 1: Workbook With Online Practice - 5th Edition,138700,146000,7300,5,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/39/64/09/d976befde9bebb6f1110e9a7d7a054cb.jpg,16,"['English Books', 'Education - Teaching', 'ELTs']","Let's Begin: Level 1: Workbook with Online Practice - 5th Edition
Inspire students to enjoy learning in English with a trusted methodology and easy-to-use teaching tools. Let's Go 5th Edition provides lively and motivating activities and offers plenty of opportunities for students to practice using the language they are learning. Workbook activities allow students to put what they have learned into practice. Online Practice motivates students to connect with English outside the classroom through interactive tasks and activities.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."," Barbara Hoskins, Karen Frazier,Ritsuko Nakata",,,Oxford University Press,,0
1014,31648280,Peppa Pig: 1000 First Words Sticker Book,235600,248000,12400,5,5.0,8,https://salt.tikicdn.com/cache/280x280/ts/product/3b/79/44/f8de49a612719f7b05d5f487b147e7d9.jpg,64,"['English Books', ""Children's Books"", 'Activity ']","Learn 1000 first words with Peppa Pig in this fantastic new bumper sticker book!Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Peppa Pig,,2017-07-13 00:00:00,Penguin Random House,,64
1015,517852,The Power Of Habit,297400,313000,15600,5,4.6,14,https://salt.tikicdn.com/cache/280x280/ts/product/90/3b/11/65bb9a0e88cdd67bb0a1b374a4568a13.jpg,142,"['English Books', 'Reference', 'Professions']","The Power Of Habit
OVER 60 WEEKS ON THE NEW YORK TIMES BESTSELLER LISTWith a new Afterword by the author In The Power of Habit, Pulitzer Prize–winning business reporter Charles Duhigg takes us to the thrilling edge of scientific discoveries that explain why habits exist and how they can be changed. Distilling vast amounts of information into engrossing narratives that take us from the boardrooms of Procter & Gamble to sidelines of the NFL to the front lines of the civil rights movement, Duhigg presents a whole new understanding of human nature and its potential. At its core, The Power of Habit contains an exhilarating argument: The key to exercising regularly, losing weight, being more productive, and achieving success is understanding how habits work. As Duhigg shows, by harnessing this new science, we can transform our businesses, our communities, and our lives.NEW YORK TIMES BESTSELLER • NPR BESTSELLER • WASHINGTON POST BESTSELLER • LOS ANGELES TIMES BESTSELLER • USA TODAY BESTSELLER • PUBLISHERS WEEKLYBESTSELLER NAMED ONE OF THE BEST BOOKS OF THE YEAR BYThe Wall Street Journal • Financial Times “Sharp, provocative, and useful.”—Jim Collins “Few [books] become essential manuals for business and living. The Power of Habit is an exception. Charles Duhigg not only explains how habits are formed but how to kick bad ones and hang on to the good.”—Financial Times “A flat-out great read.”—David Allen, bestselling author of Getting Things Done: The Art of Stress-Free Productivity “You’ll never look at yourself, your organization, or your world quite the same way.”—Daniel H. Pink, bestselling author of Drive and A Whole New Mind “Entertaining . . . enjoyable . . . fascinating . . . a serious look at the science of habit formation and change.”—The New York Times Book Review“Cue: see cover. Routine: read book. Reward: fully comprehend the art of manipulation.”—Bloomberg Businessweek “Absolutely fascinating.”—Wired“A fresh examination of how routine behaviors take hold and whether they are susceptible to change . . . The stories that Duhigg has knitted together are all fascinating in their own right, but take on an added dimension when wedded to his examination of habits.”— Associated Press “There’s been a lot of research over the past several years about how our habits shape us, and this work is beautifully described in the new book The Power of Habit.”—David Brooks, The New York Times “A first-rate book—based on an impressive mass of research, written in a lively style and providing just the right balance of intellectual seriousness with practical advice on how to break our bad habits.”—The Economist “I have been spinning like a top since reading The Power of Habit, New York Times journalist Charles Duhigg’s fascinating best-seller about how people, businesses and organizations develop the positive routines that make them productive—and happy.”—The Washington PostGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,2012-05-30 00:00:00,Penguin Random House US,,0
1016,2292559,DK Big Stuff Simply Explained: How The Body Works,461700,486000,24300,5,4.7,7,https://salt.tikicdn.com/cache/280x280/ts/product/f8/59/16/f402a3d795859b444a8fb294436d8723.jpg,32,"['English Books', 'Reference', 'Health, Fitness & Sports']","How The Body Works is a fascinating exploration of the weird and wonderful processes that occur within the human body, often without us knowing. Understand how our bodies keep us alive and thriving and get to the bottom of such niggling questions as why we get dizzy, why we get butterflies in our stomachs, and why we get jetlag!
How The Body Works is a bold and accessible visual guide to every aspect of how the human body and brain works, combining the science of human anatomy books with beautiful images. Enjoy this enlightening resource that covers everything from skin to bone and even the psychology of dreams and emotions.DK was founded in London in 1974 and is now the world leading illustrated reference publisher and a member of the Penguin Random House division of Bertelsmann. DK publishes highly visual, photographic non-fiction for adults and children. DK produces content for consumers in over 100 countries and over 60 languages, with offices in the UK, India, US, Germany, China, Canada, Spain and Australia.
DK's aim is to inspire, educate and entertain readers of all ages, and everything DK publishes, whether print or digital, embodies the unique DK design approach. DK brings unrivalled clarity to a wide range of topics, with a unique combination of words and pictures, put together to spectacular effect. We have a reputation for innovation in design for both print and digital products.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",DK,,2016-05-02 00:00:00,DK Publishing,,256
1017,147575801,Great Writing 5: Student Book With Online Workbook,304000,320000,16000,5,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/4a/08/52/a8e6b792c29c3095bb4ee87b1a87d1d2.jpg,18,"['English Books', 'Education - Teaching', 'ELTs']","


  Great Writing 5: Student Book With Online Workbook
 
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Keith Folse,,,National Geographic,,0
1018,85627035,Claude Monet : Waterlilies and the Garden of Giverny,800000,800000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/83/bf/a8/9b943f125b2d4dc8f234c9c382178c95.jpg,0,"['English Books', 'Art & Photography', 'Other Arts']","
A gorgeous new edition with the cover printed on silver. Towards the end of his life and much inspired by Japanese water gardens, Monet spent a great deal of time in his beloved Giverny. Adorned with poppies, blue sage, dahlias and irises, the waters were disturbed only by bamboos and water lilies. His water garden was originally created to satisfy a need to be near water, and to provide a visual feast that could be enjoyed from his house. The pond was fed by the river Ru, and weeping willow and silver birch hung over its edges, caressing the fronds of the greenery and blossoms below. Its famous green wooden footbridge was built across the water and it became the central focus of many of his works. He said, 'It took me some time to understand my water lilies. I planted them for pleasure.' and so he began to work on what is probably the most famous series of paintings the world has ever seen.


 
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,,,0
1019,55287586,Becoming: A Guided Journal For Discovering Your Voice,319200,336000,16800,5,4.6,10,https://salt.tikicdn.com/cache/280x280/ts/product/b4/14/44/0e80d4928e64c93831a9b1c17dc5d5bd.jpg,43,"['English Books', 'Reference', 'Crafts & Hobbies']","Becoming: A Guided Journal For Discovering Your Voice
NATIONAL BESTSELLER • What’s your journey of becoming? Based on Michelle Obama’s bestselling memoir, this gorgeous journal features an intimate and inspiring introduction by the former First Lady and more than 150 inspiring questions and quotes to help you discover—and rediscover—your story.
“It’s not about being perfect. It’s not about where you get yourself in the end. There’s power in allowing yourself to be known and heard, in owning your unique story, in using your authentic voice. And there’s grace in being willing to know and hear others. This, for me, is how we become.” —Michelle Obama
In writing Becoming, a work of deep reflection and mesmerizing storytelling, Michelle Obama shared her own extraordinary journey to help create space for others to tell their stories and to give people the courage to discover the power of their own voice. With this journal, she now provides you with the encouragement to find value in your own personal journey of becoming. Printed on cream writing paper, with a grosgrain ribbon, foil-stamped cover, and removable half-jacket, Becoming: A Guided Journal for Discovering Your Voice includes thought-provoking prompts designed to help you reflect on your personal and family history; your goals, challenges, and dreams; what moves you and brings you hope; and what future you imagine for yourself and your community. Writes Mrs. Obama in the Introduction to the Becoming journal, “I hope you’ll use this journal to write down your experiences, thoughts, and feelings, in all their imperfections, and without judgment. . . . We don’t have to remember everything. But everything we remember has value.”
These pages will help you capture your own voice and journey so you can nurture your sense of belonging. Inside, you’ll find an opportunity not only to take heart in the experiences that brought you to where you are today, but also to feel empowered to take those next steps, wherever they might lead.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Michelle Obama,,,Clarkson Potter,,0
1020,49379110,Disney Princess - Beauty and the Beast: Storytime Collection (Storytime Collection Disney),96900,102000,5100,5,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/07/39/4c/ca032a60808a550a19a2a6b4814eb6b2.jpg,33,"['English Books', ""Children's Books"", 'Storybook']","Disney Princess - Beauty and the Beast: Storytime Collection (Storytime Collection Disney)
Discover the magical world of Disney in this collectible series of timeless tales from the world's most popular animation studio. Beautiful Belle dreams of a life od adventure, but when she becomes trapped in a cursed castle with a terrifying beast, she fears she is doomed. Slowly, Belle starts to see a softer side to the Beast and learns that beauty comes from within in this tale as old as time. Is Belle's love enough to break the curse?Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",autumn (AUU29),,,Autumn Publishing,,0
1021,173944497,North and South Level 6                                                                                                                        ,94000,110000,16000,15,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/8d/ec/25/a9912431cd6d91e2726d20ad2907e47d.jpg,5,"['English Books', 'Education - Teaching', 'Graded Readers']","Pearson English Readers bring language learning to life through the joy of reading.
Well-written stories entertain us, make us think, and keep our interest page after page. Pearson English Readers offer teenage and adult learners a huge range of titles, all featuring carefully graded language to make them accessible to learners of all abilities.
Through the imagination of some of the world's greatest authors, the English language comes to life in pages of our Readers. Students have the pleasure and satisfaction of reading these stories in English, and at the same time develop a broader vocabulary, greater comprehension and reading fluency, improved grammar, and greater confidence and ability to express themselves.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Elizabeth Gaskell,,2009-01-01 09:10:23,Pearson Education,,120
1022,197652343,Usborne Workbooks Multiplying 7-8,88400,93000,4600,5,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/e5/04/fb/81491a5741bb0e098242416369ed1c70.jpg,1,"['English Books', ""Children's Books"", ""Children's Mathematics""]","


Usborne Workbooks Multiplying 7-8
The fun activities in this workbook build confidence in understanding multiplying. Topics include estimating, partitioning, scaling up and short multiplication. Charming characters by talented illustrator Elisa Paganelli guide children through each activity, offering helpful tips along the way.

Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Holly Bathie, Elisa Paganelli",,,USBORNE PUBLISHING,,0
1023,547157,Quiet: The Power Of Introverts In A World That Can't Stop Talking,359000,359000,0,0,4.7,15,https://salt.tikicdn.com/cache/280x280/media/catalog/product/4/1/41m0n7iicsl-_sx323_bo1-204-203-200_.u547.d20160923.t110004.704018.jpg,279,"['English Books', 'How-to - Self Help', 'Success']","Quiet: The Power Of Introverts In A World That Can't Stop Talking
At least one-third of the people we know are introverts. They are the ones who prefer listening to speaking; who innovate and create but dislike self-promotion; who favor working on their own over working in teams. It is to introverts-Rosa Parks, Chopin, Dr. Seuss, Steve Wozniak-that we owe many of the great contributions to society.
In Quiet, Susan Cain argues that we dramatically undervalue introverts and shows how much we lose in doing so. She charts the rise of the Extrovert Ideal throughout the twentieth century and explores how deeply it has come to permeate our culture. She also introduces us to successful introverts-from a witty, high-octane public speaker who recharges in solitude after his talks, to a record-breaking salesman who quietly taps into the power of questions. Passionately argued, superbly researched, and filled with indelible stories of real people, Quiet has the power to permanently change how we see introverts and, equally important, how they see themselves.
Now with Extra Libris material, including a reader’s guide and bonus content.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Susan Cain,,2013-01-29 00:00:00,Penguin Random House US,,368
1024,99081813,Copywriting,640000,640000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/14/5f/08/dfb6a7d7b35c42263a9103122f8b5f69.jpg,13,"['English Books', 'Art & Photography', 'Graphic Design']","Author: 
Format: Paperback | 240 pages         
Dimensions: 172 x 246 x 22.86mm | 650g        
Publication date: 31 Oct 2012
Writing copy is often assumed to be a natural talent. However, there are simple techniques you can employ to craft strong written content with ease. This new, expanded edition teaches the art of writing great copy for digital media, branding, advertising, direct marketing, retailing, catalogues, company magazines and internal communications.Using a series of exercises and up-to-date illustrated examples of award-winning campaigns and communication, Copywriting, Second Edition takes you through step-by-step processes that can help you to write content quickly and effectively.Including insightful interviews from leading copywriters, as well as illustrated case studies of major brands that explore the challenges involved in creating cutting-edge copy, this book will provide you with all the tools you need to become a confident and versatile creative copywriter.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,,,0
1025,74744266,Evergreens: The Gambler,198000,198000,0,0,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/db/ee/fc/7b222494cfa97c325ab948be7f338cd0.jpg,14,"['English Books', 'Fiction - Literature', 'Classic']","Inspired by Dostoevsky's own gambling addiction and written under pressure in order to pay off his creditors and retain his rights to his literary legacy, The Gambler is set in the casino of the fictional German spa town of Roulettenburg and follows the misfortunes of the young tutor Alexei Ivanovich. As he succumbs to the temptations of the roulette table, he finds himself engaged in a battle of wills with Polina, the woman he unrequitedly loves.
With an unforgettable cast of fellow gamblers and figures from European high society, this darkly comic novel of greed and self-destruction reveals Dostoevsky at his satirical and psychological best.
“No novelist ever wrestled with materialism more fiercely and intelligently than Dostoevsky.” – Jonathan Franzen,Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Fyodor Dostoevsky,Hugh Aplin",,2015-04-01 00:00:00,Bloomsbury,,224
1026,974695,Colorless Tsukuru Tazaki And His Years Of Pilgrimage,212800,224000,11200,5,5.0,7,https://salt.tikicdn.com/cache/280x280/ts/product/19/5f/38/eece8d5b538bdb72940102b67d325234.jpg,75,"['English Books', 'Fiction - Literature', 'Contemporary']","

        Colorless Tsukuru Tazaki And His Years Of Pilgrimage
    


    A mesmerising mystery story about friendship from the internationally bestselling author of Norwegian Wood and 1Q84.


    Tsukuru Tazaki had four best friends at school. By chance all of their names contained a colour. The two boys were called
    Akamatsu, meaning ‘red pine’, and Oumi, ‘blue sea’, while the girls’ names were Shirane, ‘white root’, and Kurono, ‘black
    field’. Tazaki was the only last name with no colour in it.


    One day Tsukuru Tazaki’s friends announced that they didn't want to see him, or talk to him, ever again.


    Since that day Tsukuru has been floating through life, unable to form intimate connections with anyone. But then he meets
    Sara, who tells him that the time has come to find out what happened all those years ago.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Haruki Murakami,,2017-07-15 00:00:00,Penguin Random House,,304
1027,103475052,Curious Questions & Answers About Our Oceans,99800,105000,5200,5,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/d3/2b/63/b23d09e3806512b560f1307b5a0bcb1b.jpg,3,"['English Books', ""Children's Books"", 'Nature & Environment']","Curious Questions & Answers About Our Oceans
This humorous twist on the perennially popular Q & A format takes a sideways look at all that is super and strange about life in the oceans. Quirkily illustrated characters and playful text reveal the amazing answers. Find out who has picnics on the seabed, how long it takes to make an island, and why a dolphin is more like a hippo than a herring.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Camilla de la Bedoyere,Camilla de La Bedoyere,Camilla de la Bédoyère",,,Miles Kelly Publishing,,0
1028,13859252,How Science Works,447500,471000,23500,5,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/f6/d0/35/de1d8943f0f2e1cca2fe6f1486e8574d.jpg,27,"['English Books', 'Science - Technology', 'Nature & Ecology']","Answering all your burning scientific questions, from what it means to be alive to why things explode, How Science Works explains science facts throughout amazing diagrams and infographics.
Unlock the secrets of the universe, such as whether a robot takeover is possible, and marvel at the surprising simplicity of gravity.
Dazzle your friends and family with answers to their everyday science questions such as; why do sirens change pitch as they pass by? How do planes stay in the air? Plus many more!
Learn how to explain the mind-boggling concepts that eluded you at school, all the way through to more recent fascinating topics such as the discovery of the Higgs Boson- this really is science made simple.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,2018-03-01 00:00:00,DK Publishing,,256
1029,195696979,The Ice Dragon,149200,157000,7800,5,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/53/0b/b0/84a58b75f38ac4a8dd8fe5b9587b1f34.jpg,10,"['English Books', ""Children's Books"", ""Children's Science Fiction & Fantasy""]","


The Ice Dragon
An enchanting tale of courage and sacrifice by George R.R. Martin, author of A Song of Ice and Fire, the series that inspired HBO's Emmy Award-winning GAME OF THRONES. From ancient times the ice dragon was a creature of legend and fear, for no man had ever tamed one. But Adara was not afraid. For Adara was a winter child, born during the worst freeze that anyone, even the Old Ones, could remember.
The ice dragon had always been in her life, glimpsed from afar as she played in the snow long after the other children had fled the cold. In her fourth year she touched it, and in her fifth year she rode upon its broad, chilled back.
Then, in her seventh year, on a calm summer day, fiery dragons from the North swooped down upon the peaceful farm that was Adara’s home. And only a winter child – and the ice dragon who loved her – could save her world from utter destruction.

Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",George R.R. Martin,,,Harper Voyager,,0
